"tweet","text","location"
157,"Y más pruebas!!! Luego dicen ayyy pero que importa son elecciones en USA pues si importa si allá hicieron fraude acá la #OposicionMiserable ya están saboréandose la posibilidad #NiUnVotoAlPriAn2021","Michigan"
158,"The protest in Washington D.C. is MASSIVE! Donald Trump has the backing of the people, now the GOP must do what is right and FIGHT for him against ANY illegal election practices.","Michigan"
159,"#Smartmatic and #DominionVotingSystems are inextricably intertwined! 
#Soros no. 2 man #Lord Malloch Brown heads up #Dominion funded by corrupt criminal communist money from #VZ #Cuba w/ #CCP.
.@realDonaldTrump has all the evidence 
@RudyGiuliani 
@BernardKerik 
@replouiegohmert","Michigan"
160,"@zeusFanHouse @SidneyPowell1 Want the evidence of election tampering exposed and criminality proven so that the  STOLEN ELECTION RESULTS ARE OVERTURNED. That should be the ultimate goal.","Michigan"
161,"Mr. President @realDonaldTrump 
&amp; Mr. Biden @JoeBiden 

Our analysis in Michigan indicates a computer algorithm was likely used to transfer 69,000 votes. We are willing to subject our results to a critical &amp; transparent review with your representatives. Are you open?

-Dr. Shiva","Michigan"
162,"I see a stolen election.","Michigan"
163,"@Kittlylane @11AliveNews It’s up to each governor. And without enough money to support people during lockdown...it’s hard to call for one.  Pelosi would never agree to aid package for states before election . So here we are in huge Covid outbreak and no financial relief.","Michigan"
164,"With all the information coming out this week, a simple executive order from two years ago warrants another read.
https://t.co/p66rI4BYRJ","Michigan"
165,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","Michigan"
166,"China has infiltrated our country &amp; unless Freedom Loving Americans #FightBack, China will control the White House.

This is a very real coup &amp; our freedom is at stake.

We cannot let this fraudulent election stand. https://t.co/LWN2dowd9V","Michigan"
167,"Did you know a foreign company,DOMINION,was counting our vote in Michigan, Arizona and Georgia and other states.

But it was a front for SMARTMATIC, who was really doing the computing.

Look up SMARTMATIC and tweet me what you think?

It will all come out.","Michigan"
168,"Release the Kraken: @SidneyPowell1 vows to expose the Silicon Valley and left-wing corporations that are using their power to help Democrats steal the election from @realDonaldTrump. #MAGA #AmericaFirst #Dobbs https://t.co/EPJSfUZqM2","Michigan"
169,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
170,"Trump got a record-breaking 71 million votes in the 2020 election. These can’t all be explained away by ignorance and racism. 

There’s a rational Trump voter who we need to understand if we want to keep the forces of populism at bay. 
https://t.co/lY038NWooE","Michigan"
171,"Of course, Trump supporters were the only ones defending the New York Post when Twitter banned them - and as expected, as soon as they get their account back, they go straight back to their Trump hate, https://t.co/ogZRRHB2aB","Michigan"
172,"Here's a thread how the Dominion conspiracy theory went from QAnon to the president:

Q, the secret government insider they believe is taking down the Democrat child-eating cabal. didn't post for more than a week after the election.

This left a vacuum.

https://t.co/XoASWFdywM","Michigan"
173,"It’s hard to know where to start fact checking the election lies from Trump and other Republicans, but here’s a video breakdown of some of the nonsense: https://t.co/6LzKpBGXOn","Michigan"
174,"One helluva lede:
In his first interview as a senator-elect, Tommy Tuberville misidentified the 3 branches of government, claimed erroneously that WW2 was a battle against socialism and wrongly asserted that Al Gore was president-elect for 30 days.

https://t.co/Gryo679qK3","Michigan"
175,"@warriordaisy @nelitatb @Annie_Cascarano In 2017 an intern'l news org based in the UK, with no connection to US partisan politics, got their info from the DNC about fraud in an election in a third country they had nothing to do with? 

You need to step out of your bubble. Cursory examination shows your tweet is nonsense","Michigan"
176,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
177,"Analysis of Election Night Data from All States Shows MILLIONS OF VOTES Either Switched from President Trump to Biden or Were Lost — Using Dominion and Other Systems

@POTUS 
https://t.co/XOCaweDepF","Michigan"
