"tweet","text","location"
139,"""We're enduring censorship,"" Giuliani says to Bartiromo on a heavily-watched television show about the president's statements about the election.","Utah"
140,"A deep dive into the results in Milwaukee shows a similar pattern The Gateway Pundit found in Pennsylvania and  Dr. Shiva found in Michigan.  The more Republican the precinct the higher percentage of votes shifted from President Trump to Joe Biden.  https://t.co/eamLbD9fwb","Utah"
141,"Trump rigged the Post Office! He is in no position to tweet about election rigging.","Utah"
142,"The reality is, while Democrats expressed disappointment at the 2016 election results, most of the party's leadership in Congress, the White House and at the DNC congratulated Trump. They also pledged to work with his team to facilitate the transition. https://t.co/eG087mTBgn","Utah"
143,"Trump tweets, and then retreats, saying he concedes nothing on the election https://t.co/YwJ6qEJ91V","Utah"
144,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Utah"
145,"“An unverified ballot is an unverified vote. Unverified votes make for unverified election results. Unverified election results undermine faith in democracy itself #Election2020results” - @DineshDSouza","Utah"
146,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Utah"
147,"It’s allll coming to light

THEY GOT CAUGHT RIGGING THE ELECTION","Utah"
148,"PRO TIP: You only need four cities to throw a presidential election.","Utah"
149,"Trump acknowledges Biden won presidential election, but still claims widespread fraud
https://t.co/bq5B72Ha9n https://t.co/5vmciJuxt2","Utah"
150,"“In the course of representing a client a lawyer shall not knowingly make a false statement of material fact or law to a third person.”

Texas Rule of Professional Responsibility 4.01

Paging @SidneyPowell1","Utah"
151,"@atrupar These people are mot crazy. Trump and his gangsters are trying to steal the election. This is how it all starts. This is an attempted Coup d'état","Utah"
152,"Dear @Twitter, stop interfering in the election.","Utah"
153,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Utah"
154,"Nevada election department employee to me just now: “@NevadaAG Aaron Ford is drunk nearly all day every day.”

If this is true, he needs to step aside immediately and deal with his health issues. He shouldn’t be involved in resolving election disputes.","Utah"
155,"We win.  The West wins.  Liberty wins.  Tradition wins.  And I'm not just talking about an election.  We win.  We won.","Utah"
156,"@_Unionistparty @DineshDSouza @JoeBiden @realDonaldTrump Bull Trump lost, the election was fixed by DemocRat Sh;t Holes, this is an act of War, and it will be coming , look for it💥👍🏿👍🇺🇸‼️","Utah"
157,"@realDonaldTrump Hahhaha like you rigged the last election","Utah"
158,"COSIGNED 

And.....

If we're going to look at sketchy areas.......

Might I suggest :
FLORIDA 
TEXAS
MAINE 
SOUTH CAROLINA 
AND KENTUCKY. https://t.co/bCeEoeFSB4","Utah"
159,"🤪","Utah"
160,"Tapper noted that lawyers now see “being involved in fact-free desperation efforts to overturn the results of a free and fair election might not necessarily enhance their resumes.” https://t.co/Mvrv1kRjs0","Utah"
161,"NEW: Former National Security Adviser John Bolton urges GOP leadership to ""explain to our voters... that in fact Trump has lost the election and that these claims of election fraud are baseless."" https://t.co/z6SZ06zbP3 https://t.co/GyXya7xYAv","Utah"
162,"ALLOW ME TO EXPLAIN HOW SIMPLE THIS SHALL BE!
❤
ONCE ELECTION FRAUD IS PROVEN AT THE SUPREME COURT, JOE BIDEN IS DISQUALIFIED!","Utah"
163,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Utah"
164,"Nevada election department employee to me just now: “@NevadaAG Aaron Ford is drunk nearly all day every day.”

If this is true, he needs to step aside immediately and deal with his health issues. He shouldn’t be involved in resolving election disputes.","Utah"
165,"Data deep dive on Dominion Voting Systems offers incontrovertible proof of election hack https://t.co/RNxe0BiUq6","Utah"
166,"If you watched Bartiiromo this morning you will see clearly that this election was stolen with the indispensable help of our Communist Venezuelan enemies.","Utah"
