"tweet","text","location"
166,"Of course TRUMP won the election that’s why they are fighting so hard at a disinformation campaign. STOP THE STEAL – Every legitimate vote should count !!!","Ohio"
167,"@timotheeology Of course TRUMP won the election that’s why they are fighting so hard at a disinformation campaign. STOP THE STEAL – Every legitimate vote should count !!!","Ohio"
168,"More than a million showed up.","Ohio"
169,"Common sense would tell anybody you are not going to admit Dominion Voting Machines are not safe ! 
“The Kraken is Coming “","Ohio"
170,"Message to @TheDemocrats &amp; @GOP: The Castro regime is a brutal communist dictatorship hostile to both American interests and the aspirations of the Cuban people. There should be a bipartisan consensus in the same manner that one has now formed on China. 1/","Ohio"
171,"@Memers08 https://t.co/QxVULiVE9d","Ohio"
172,"Trump would be smart not to waste all his legal fees on the election.","Ohio"
173,"Donald Trump has sexually harassed more women than confirmed cases of voter fraud in the election.","Ohio"
174,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Ohio"
175,"@CoreyRForrester Yes now I do y’all just looked similar for a second lol and I thought you were a spam account (since I get attacked by them that quickly) whenever I share something from the election","Ohio"
176,"DOMINION.🗳️

""We began to look and realized how easy it is to change votes.""

Election security expert @RussRamsland has performed many investigations on US election machines.

The most *shocking* thing about this interview is it took place just days BEFORE the election. Watch🔻 https://t.co/53Kcxmne2e","Ohio"
177,"President Trump just drove right by us outside - thumbs up all the way. It was INCREDIBLE. Already thousands of people gathering for the event! STAND UP FOR ELECTION INTEGRITY!","Ohio"
178,"RIGGED!","Ohio"
179,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Ohio"
180,"「約束しよう。全ての合法の票が数えられ、全ての違法な票が破棄されるまで闘い続けると」副大統領がこのように発言している間は選挙は終わらない。法的にも終わっていない。結果の予想は自由だが選挙自体は終わっていないという公然たる事実に敬意を払うべきだ。Save the world from totalitarianism.","Ohio"
181,"@Zachariahskylab @DailyCaller @Solegirl73 Dems pay them, pat them on the back &amp; say keep up the good work. Meanwhile they’ve taken all of the BLM’s donations &amp; spent them on Dem campaigns. They won’t see a dime of the $ &amp; Dems won’t care or do anything until the next presidential election when they need their votes again","Ohio"
